job_id,search_role,skill
ZjlCODE2RXZfMVEyaTMzLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTblZ1VEV3Mk1EZzVZbkphYjBOVlV6YzFOR3hUU2xoVmVXVTBORFZEU21kMmQwcHlSemQ1VkZwVVZVbG1hakZKWmt4eFYwWnJZblYzTjBwclR6TkZUekJ5WDNsTVMyOWtNRFJvWlVSblJscEhlRXRPTUdKT1MzZFFXVk5mZVhkaldUYzFZbEp5YjA1MlpqVmhVM2xTUVdsUGIxWkZPRkZYVEVsRFZEVmtiVXczV1Y5emJ6a1NGMVp3VDA1aGNUTjZSalpsUVRsMU9GQjFZa3hUZFZGTkdpSkJSSE55T1daVVRWTjRORVZxT1ZGaWQyMHlZakZaTFhOeWN6SlNiV3B5YmpaMw,Data Analyst,SQL
ZjlCODE2RXZfMVEyaTMzLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTblZ1VEV3Mk1EZzVZbkphYjBOVlV6YzFOR3hUU2xoVmVXVTBORFZEU21kMmQwcHlSemQ1VkZwVVZVbG1hakZKWmt4eFYwWnJZblYzTjBwclR6TkZUekJ5WDNsTVMyOWtNRFJvWlVSblJscEhlRXRPTUdKT1MzZFFXVk5mZVhkaldUYzFZbEp5YjA1MlpqVmhVM2xTUVdsUGIxWkZPRkZYVEVsRFZEVmtiVXczV1Y5emJ6a1NGMVp3VDA1aGNUTjZSalpsUVRsMU9GQjFZa3hUZFZGTkdpSkJSSE55T1daVVRWTjRORVZxT1ZGaWQyMHlZakZaTFhOeWN6SlNiV3B5YmpaMw,Data Analyst,Excel
ZjlCODE2RXZfMVEyaTMzLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTblZ1VEV3Mk1EZzVZbkphYjBOVlV6YzFOR3hUU2xoVmVXVTBORFZEU21kMmQwcHlSemQ1VkZwVVZVbG1hakZKWmt4eFYwWnJZblYzTjBwclR6TkZUekJ5WDNsTVMyOWtNRFJvWlVSblJscEhlRXRPTUdKT1MzZFFXVk5mZVhkaldUYzFZbEp5YjA1MlpqVmhVM2xTUVdsUGIxWkZPRkZYVEVsRFZEVmtiVXczV1Y5emJ6a1NGMVp3VDA1aGNUTjZSalpsUVRsMU9GQjFZa3hUZFZGTkdpSkJSSE55T1daVVRWTjRORVZxT1ZGaWQyMHlZakZaTFhOeWN6SlNiV3B5YmpaMw,Data Analyst,PostgreSQL
ZjlCODE2RXZfMVEyaTMzLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTblZ1VEV3Mk1EZzVZbkphYjBOVlV6YzFOR3hUU2xoVmVXVTBORFZEU21kMmQwcHlSemQ1VkZwVVZVbG1hakZKWmt4eFYwWnJZblYzTjBwclR6TkZUekJ5WDNsTVMyOWtNRFJvWlVSblJscEhlRXRPTUdKT1MzZFFXVk5mZVhkaldUYzFZbEp5YjA1MlpqVmhVM2xTUVdsUGIxWkZPRkZYVEVsRFZEVmtiVXczV1Y5emJ6a1NGMVp3VDA1aGNUTjZSalpsUVRsMU9GQjFZa3hUZFZGTkdpSkJSSE55T1daVVRWTjRORVZxT1ZGaWQyMHlZakZaTFhOeWN6SlNiV3B5YmpaMw,Data Analyst,MySQL
VjNHNk12TDNoUkEwZmJueEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbVJsTUhaclRsRkRUV2g1TkU5WmExVTNNbXBpTW10VmNHcFFVbWRCVWxaQmEwTklWMkpEYVhoMVdFOVBXVGhZWTNWclJsSXlVVlF6VlRSWE1tazFORkZZUW1GTGEyNDVUMlpDVm10MFluUXpORGx4Vm1obk5VeGZUa3Q1WVdSRFNFbEVjSEk0ZDNaNlpFeGZiV1ZDV1RjeVlrOUROWEpWU2tZdGRYcE1iRTlhTFd3NU9XWVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daU1oxWmtSWHBDTlRsSlJHcDBVV1JWVDA1NmVVWTRSemxxWjAxMw,Data Analyst,Excel
bndsNko1ZkZLeV9ra1h5WEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbmM1YW5ZNVRsbFZSbUYxWVdGRFNtMWpUbXhLVUd0SGRVVlJZM2RJUzFwa1FqQlZOSGR5YWs1MlQxcHRRV00wWkU5SlVXRnNlRTB5UTBGclExUlRjVFpaTUhFdE9EbG1TM2N3VFZGM1JsVmhRMU5SY2xwNlZXY3hhMnd0T0VoU1JHdHRkSGt4ZVhWVE5FNTZjVWRGUmtOSVNHbzRVa05NUlhKalFsVnFhSE5LYVhaWFlqZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFdHSlRkRkV5V2pSdmEzTkZkemN6U0RsMmJDMVlWMjVoWkMxQg,Data Analyst,SQL
bndsNko1ZkZLeV9ra1h5WEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbmM1YW5ZNVRsbFZSbUYxWVdGRFNtMWpUbXhLVUd0SGRVVlJZM2RJUzFwa1FqQlZOSGR5YWs1MlQxcHRRV00wWkU5SlVXRnNlRTB5UTBGclExUlRjVFpaTUhFdE9EbG1TM2N3VFZGM1JsVmhRMU5SY2xwNlZXY3hhMnd0T0VoU1JHdHRkSGt4ZVhWVE5FNTZjVWRGUmtOSVNHbzRVa05NUlhKalFsVnFhSE5LYVhaWFlqZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFdHSlRkRkV5V2pSdmEzTkZkemN6U0RsMmJDMVlWMjVoWkMxQg,Data Analyst,Power BI
bndsNko1ZkZLeV9ra1h5WEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbmM1YW5ZNVRsbFZSbUYxWVdGRFNtMWpUbXhLVUd0SGRVVlJZM2RJUzFwa1FqQlZOSGR5YWs1MlQxcHRRV00wWkU5SlVXRnNlRTB5UTBGclExUlRjVFpaTUhFdE9EbG1TM2N3VFZGM1JsVmhRMU5SY2xwNlZXY3hhMnd0T0VoU1JHdHRkSGt4ZVhWVE5FNTZjVWRGUmtOSVNHbzRVa05NUlhKalFsVnFhSE5LYVhaWFlqZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFdHSlRkRkV5V2pSdmEzTkZkemN6U0RsMmJDMVlWMjVoWkMxQg,Data Analyst,Tableau
bndsNko1ZkZLeV9ra1h5WEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbmM1YW5ZNVRsbFZSbUYxWVdGRFNtMWpUbXhLVUd0SGRVVlJZM2RJUzFwa1FqQlZOSGR5YWs1MlQxcHRRV00wWkU5SlVXRnNlRTB5UTBGclExUlRjVFpaTUhFdE9EbG1TM2N3VFZGM1JsVmhRMU5SY2xwNlZXY3hhMnd0T0VoU1JHdHRkSGt4ZVhWVE5FNTZjVWRGUmtOSVNHbzRVa05NUlhKalFsVnFhSE5LYVhaWFlqZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFdHSlRkRkV5V2pSdmEzTkZkemN6U0RsMmJDMVlWMjVoWkMxQg,Data Analyst,Excel
bndsNko1ZkZLeV9ra1h5WEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbmM1YW5ZNVRsbFZSbUYxWVdGRFNtMWpUbXhLVUd0SGRVVlJZM2RJUzFwa1FqQlZOSGR5YWs1MlQxcHRRV00wWkU5SlVXRnNlRTB5UTBGclExUlRjVFpaTUhFdE9EbG1TM2N3VFZGM1JsVmhRMU5SY2xwNlZXY3hhMnd0T0VoU1JHdHRkSGt4ZVhWVE5FNTZjVWRGUmtOSVNHbzRVa05NUlhKalFsVnFhSE5LYVhaWFlqZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFdHSlRkRkV5V2pSdmEzTkZkemN6U0RsMmJDMVlWMjVoWkMxQg,Data Analyst,AWS
bndsNko1ZkZLeV9ra1h5WEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbmM1YW5ZNVRsbFZSbUYxWVdGRFNtMWpUbXhLVUd0SGRVVlJZM2RJUzFwa1FqQlZOSGR5YWs1MlQxcHRRV00wWkU5SlVXRnNlRTB5UTBGclExUlRjVFpaTUhFdE9EbG1TM2N3VFZGM1JsVmhRMU5SY2xwNlZXY3hhMnd0T0VoU1JHdHRkSGt4ZVhWVE5FNTZjVWRGUmtOSVNHbzRVa05NUlhKalFsVnFhSE5LYVhaWFlqZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFdHSlRkRkV5V2pSdmEzTkZkemN6U0RsMmJDMVlWMjVoWkMxQg,Data Analyst,Looker
M08yX2xXZkNIQkdZZWhEVEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBURVZGYVRWRFRrRXphVWwyY0VwTGJrSkRVemhsTURaSVpWSjZSblk0T0VwU1YwOWZlVkZOUVc4MFdtMU5Ta05tVjNKVUxUTXpOak56YVZwNVMxUTRNRXBUVGsxRGNHbExNVjh5UW5aSmNGRkNiRzlCYTNodldrTjFVR296WjNsQ2RubEdZalprWWxwTGFXSkJkM0Z0VUVKV2IyVmtZa1ZEVWtveVVIbHdVMTlLUWxwQlRVRVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daUmVHSXlVMk5wVUZONWVYcFNjMnRYVjJsSWRXUlljMlJGTm10Ug,Data Analyst,SQL
M08yX2xXZkNIQkdZZWhEVEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBURVZGYVRWRFRrRXphVWwyY0VwTGJrSkRVemhsTURaSVpWSjZSblk0T0VwU1YwOWZlVkZOUVc4MFdtMU5Ta05tVjNKVUxUTXpOak56YVZwNVMxUTRNRXBUVGsxRGNHbExNVjh5UW5aSmNGRkNiRzlCYTNodldrTjFVR296WjNsQ2RubEdZalprWWxwTGFXSkJkM0Z0VUVKV2IyVmtZa1ZEVWtveVVIbHdVMTlLUWxwQlRVRVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daUmVHSXlVMk5wVUZONWVYcFNjMnRYVjJsSWRXUlljMlJGTm10Ug,Data Analyst,Excel
Z0hMOGNrSFg1MXBkVmRTUUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMVJOWmtseU9WUXRNMlJCY2xnNVNWWkliM1Y0VERGNk1FNUxkMnhRUTJKalFUVkNPRGd4VG1kNFFtTjFPVlJOZFdGMFRuUTVaVUYyWVRZM1VrTldMVUZETFVneWMwRlpUbWR6ZUZwWVVsbEZTRVpUY1hkNlExOXpZV3BTUVV0d2RXdEJUVTlzWkhjd1lscG1kbFpxV0VSekxVZENPVzA1ZEdnMWVIaEpiMGh4ZW5JM2NWZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVE5HMTVVREZYVTJZd1MxTlFabXgzWlhnMGNISmtWblpmUVRsQg,Data Analyst,Python
Z0hMOGNrSFg1MXBkVmRTUUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMVJOWmtseU9WUXRNMlJCY2xnNVNWWkliM1Y0VERGNk1FNUxkMnhRUTJKalFUVkNPRGd4VG1kNFFtTjFPVlJOZFdGMFRuUTVaVUYyWVRZM1VrTldMVUZETFVneWMwRlpUbWR6ZUZwWVVsbEZTRVpUY1hkNlExOXpZV3BTUVV0d2RXdEJUVTlzWkhjd1lscG1kbFpxV0VSekxVZENPVzA1ZEdnMWVIaEpiMGh4ZW5JM2NWZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVE5HMTVVREZYVTJZd1MxTlFabXgzWlhnMGNISmtWblpmUVRsQg,Data Analyst,SQL
Z0hMOGNrSFg1MXBkVmRTUUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMVJOWmtseU9WUXRNMlJCY2xnNVNWWkliM1Y0VERGNk1FNUxkMnhRUTJKalFUVkNPRGd4VG1kNFFtTjFPVlJOZFdGMFRuUTVaVUYyWVRZM1VrTldMVUZETFVneWMwRlpUbWR6ZUZwWVVsbEZTRVpUY1hkNlExOXpZV3BTUVV0d2RXdEJUVTlzWkhjd1lscG1kbFpxV0VSekxVZENPVzA1ZEdnMWVIaEpiMGh4ZW5JM2NWZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVE5HMTVVREZYVTJZd1MxTlFabXgzWlhnMGNISmtWblpmUVRsQg,Data Analyst,Tableau
Z0hMOGNrSFg1MXBkVmRTUUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMVJOWmtseU9WUXRNMlJCY2xnNVNWWkliM1Y0VERGNk1FNUxkMnhRUTJKalFUVkNPRGd4VG1kNFFtTjFPVlJOZFdGMFRuUTVaVUYyWVRZM1VrTldMVUZETFVneWMwRlpUbWR6ZUZwWVVsbEZTRVpUY1hkNlExOXpZV3BTUVV0d2RXdEJUVTlzWkhjd1lscG1kbFpxV0VSekxVZENPVzA1ZEdnMWVIaEpiMGh4ZW5JM2NWZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVE5HMTVVREZYVTJZd1MxTlFabXgzWlhnMGNISmtWblpmUVRsQg,Data Analyst,dbt
Z0hMOGNrSFg1MXBkVmRTUUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMVJOWmtseU9WUXRNMlJCY2xnNVNWWkliM1Y0VERGNk1FNUxkMnhRUTJKalFUVkNPRGd4VG1kNFFtTjFPVlJOZFdGMFRuUTVaVUYyWVRZM1VrTldMVUZETFVneWMwRlpUbWR6ZUZwWVVsbEZTRVpUY1hkNlExOXpZV3BTUVV0d2RXdEJUVTlzWkhjd1lscG1kbFpxV0VSekxVZENPVzA1ZEdnMWVIaEpiMGh4ZW5JM2NWZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVE5HMTVVREZYVTJZd1MxTlFabXgzWlhnMGNISmtWblpmUVRsQg,Data Analyst,Git
ek85ODRNc19sZExRTHREcUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTVuVlVoQ1VIcGpRemxMY1hSQ2R6Uk5UMEp3VHpCclVIQTJObTh6WkcwNVdXMUlNMHh2V1dsS1dYVk1OVkJHWVVRd1FrczVhMU51VFhoaWEyNUNWMmd5WVc5dFJsUjRXazVQWjI0NVJqVkVOMlYxTVVaSFh6VldiRjlmVkZZemFFZHZOVUZHU21kNFNqWllkVmR4ZWt4MlFuYzRWbUphVHkwMFpqTmhaMUkzY25GR1NEa1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daUlVGcEpjakZ1ZHpsb1dtd3RiRk10ZFVKd01uVnBPRzFDTTJ0Ug,Data Analyst,Excel
T0NjODJpcUpBeGRjdzY1ZUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV0psTkhZeVdtSk9ZVUZTTFY5T01VVm1OemcwYm10NVlsWk5kSGN3Ukd0UFIzSlRPVkJZYjBocGFHdFdWV2RPUVhOa2F6ZHVibDlOVkZRMVEyMWhaa05OUjJaU1dEUkVNVjl3YUUxS2VWQnZVQzF2YzNwNVIxbFViRkkwV1ZseE1XVTFjVzk2WVVGNmRHZE5kWE5YT1VwWlUyaFRaa3h1Y1hScFYySm5NVkpGU0VKSk9FZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVU1rWk9kRFpLTlhGdmFqRkZWRlYzWmtVM1QwOUZPR051Ym1OUg,Data Analyst,Python
T0NjODJpcUpBeGRjdzY1ZUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV0psTkhZeVdtSk9ZVUZTTFY5T01VVm1OemcwYm10NVlsWk5kSGN3Ukd0UFIzSlRPVkJZYjBocGFHdFdWV2RPUVhOa2F6ZHVibDlOVkZRMVEyMWhaa05OUjJaU1dEUkVNVjl3YUUxS2VWQnZVQzF2YzNwNVIxbFViRkkwV1ZseE1XVTFjVzk2WVVGNmRHZE5kWE5YT1VwWlUyaFRaa3h1Y1hScFYySm5NVkpGU0VKSk9FZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVU1rWk9kRFpLTlhGdmFqRkZWRlYzWmtVM1QwOUZPR051Ym1OUg,Data Analyst,SQL
T0NjODJpcUpBeGRjdzY1ZUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV0psTkhZeVdtSk9ZVUZTTFY5T01VVm1OemcwYm10NVlsWk5kSGN3Ukd0UFIzSlRPVkJZYjBocGFHdFdWV2RPUVhOa2F6ZHVibDlOVkZRMVEyMWhaa05OUjJaU1dEUkVNVjl3YUUxS2VWQnZVQzF2YzNwNVIxbFViRkkwV1ZseE1XVTFjVzk2WVVGNmRHZE5kWE5YT1VwWlUyaFRaa3h1Y1hScFYySm5NVkpGU0VKSk9FZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVU1rWk9kRFpLTlhGdmFqRkZWRlYzWmtVM1QwOUZPR051Ym1OUg,Data Analyst,Excel
T0NjODJpcUpBeGRjdzY1ZUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTV0psTkhZeVdtSk9ZVUZTTFY5T01VVm1OemcwYm10NVlsWk5kSGN3Ukd0UFIzSlRPVkJZYjBocGFHdFdWV2RPUVhOa2F6ZHVibDlOVkZRMVEyMWhaa05OUjJaU1dEUkVNVjl3YUUxS2VWQnZVQzF2YzNwNVIxbFViRkkwV1ZseE1XVTFjVzk2WVVGNmRHZE5kWE5YT1VwWlUyaFRaa3h1Y1hScFYySm5NVkpGU0VKSk9FZ1NGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVU1rWk9kRFpLTlhGdmFqRkZWRlYzWmtVM1QwOUZPR051Ym1OUg,Data Analyst,BigQuery
OVhVU1hLNm8xeURpRXpDSkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbUptWkZaWlJqZGtVVlJzZDBkSWFXZENVMTlZVlZaV2JuSmhSVFJXYldaMVNFeDFNVFZ6WWpKUFZUZDNiRkE1WDFCMVVUVTBSVjlGWTJsUFpEUTVkRTlhY3paRFREVnNUak5NYlZWaFZqVnVVRUZCZWtkc1NrSXpWbFY0YjFWSVh6RnFSRXBvVEVkeWIycFRVbEJ6UzNOSFVIRk1PVGwzUkU1WVdFbzNNVFpDWTNGUU5YUVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFkyNU5kSHB4UVhSZlZtaGFObk10YWtkNWVHVlhRVlV0VjFsQg,Data Analyst,SQL
OVhVU1hLNm8xeURpRXpDSkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbUptWkZaWlJqZGtVVlJzZDBkSWFXZENVMTlZVlZaV2JuSmhSVFJXYldaMVNFeDFNVFZ6WWpKUFZUZDNiRkE1WDFCMVVUVTBSVjlGWTJsUFpEUTVkRTlhY3paRFREVnNUak5NYlZWaFZqVnVVRUZCZWtkc1NrSXpWbFY0YjFWSVh6RnFSRXBvVEVkeWIycFRVbEJ6UzNOSFVIRk1PVGwzUkU1WVdFbzNNVFpDWTNGUU5YUVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFkyNU5kSHB4UVhSZlZtaGFObk10YWtkNWVHVlhRVlV0VjFsQg,Data Analyst,Power BI
OVhVU1hLNm8xeURpRXpDSkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbUptWkZaWlJqZGtVVlJzZDBkSWFXZENVMTlZVlZaV2JuSmhSVFJXYldaMVNFeDFNVFZ6WWpKUFZUZDNiRkE1WDFCMVVUVTBSVjlGWTJsUFpEUTVkRTlhY3paRFREVnNUak5NYlZWaFZqVnVVRUZCZWtkc1NrSXpWbFY0YjFWSVh6RnFSRXBvVEVkeWIycFRVbEJ6UzNOSFVIRk1PVGwzUkU1WVdFbzNNVFpDWTNGUU5YUVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFkyNU5kSHB4UVhSZlZtaGFObk10YWtkNWVHVlhRVlV0VjFsQg,Data Analyst,Tableau
OVhVU1hLNm8xeURpRXpDSkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbUptWkZaWlJqZGtVVlJzZDBkSWFXZENVMTlZVlZaV2JuSmhSVFJXYldaMVNFeDFNVFZ6WWpKUFZUZDNiRkE1WDFCMVVUVTBSVjlGWTJsUFpEUTVkRTlhY3paRFREVnNUak5NYlZWaFZqVnVVRUZCZWtkc1NrSXpWbFY0YjFWSVh6RnFSRXBvVEVkeWIycFRVbEJ6UzNOSFVIRk1PVGwzUkU1WVdFbzNNVFpDWTNGUU5YUVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFkyNU5kSHB4UVhSZlZtaGFObk10YWtkNWVHVlhRVlV0VjFsQg,Data Analyst,Excel
OVhVU1hLNm8xeURpRXpDSkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbUptWkZaWlJqZGtVVlJzZDBkSWFXZENVMTlZVlZaV2JuSmhSVFJXYldaMVNFeDFNVFZ6WWpKUFZUZDNiRkE1WDFCMVVUVTBSVjlGWTJsUFpEUTVkRTlhY3paRFREVnNUak5NYlZWaFZqVnVVRUZCZWtkc1NrSXpWbFY0YjFWSVh6RnFSRXBvVEVkeWIycFRVbEJ6UzNOSFVIRk1PVGwzUkU1WVdFbzNNVFpDWTNGUU5YUVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFkyNU5kSHB4UVhSZlZtaGFObk10YWtkNWVHVlhRVlV0VjFsQg,Data Analyst,AWS
OVhVU1hLNm8xeURpRXpDSkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbUptWkZaWlJqZGtVVlJzZDBkSWFXZENVMTlZVlZaV2JuSmhSVFJXYldaMVNFeDFNVFZ6WWpKUFZUZDNiRkE1WDFCMVVUVTBSVjlGWTJsUFpEUTVkRTlhY3paRFREVnNUak5NYlZWaFZqVnVVRUZCZWtkc1NrSXpWbFY0YjFWSVh6RnFSRXBvVEVkeWIycFRVbEJ6UzNOSFVIRk1PVGwzUkU1WVdFbzNNVFpDWTNGUU5YUVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVFkyNU5kSHB4UVhSZlZtaGFObk10YWtkNWVHVlhRVlV0VjFsQg,Data Analyst,Azure
WHNOTWtoYmpxT1pDa09CdkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbVZtU0ZCRFRsWm9UVTUyTlhKNlJGZE5aVlI1Vm1ZNVEzYzRjVXhFTmxoWlVpMVlOMk4wZFRaYWNGQXpWMDg1ZEc1UWEzbFZORVpJZVUxU1NUVlpkRmQwWDA5SlN6TlpRVnAwWkUwdFkyeFVVMEpmVkdKaWRXbFNWRnAyT1RaQ2RsaDJUVEJDV1RSTVkxVk9kRlF6Wm5oRFprVmZhVVJpTUhWNVdtcDNjVVZZUzJkcU4ySVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVVFrZEhValJtUm1OdlVHcFhVMkZEYkZsaWFrbE9aRmsyUWxCUg,Data Analyst,SQL
WHNOTWtoYmpxT1pDa09CdkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTbVZtU0ZCRFRsWm9UVTUyTlhKNlJGZE5aVlI1Vm1ZNVEzYzRjVXhFTmxoWlVpMVlOMk4wZFRaYWNGQXpWMDg1ZEc1UWEzbFZORVpJZVUxU1NUVlpkRmQwWDA5SlN6TlpRVnAwWkUwdFkyeFVVMEpmVkdKaWRXbFNWRnAyT1RaQ2RsaDJUVEJDV1RSTVkxVk9kRlF6Wm5oRFprVmZhVVJpTUhWNVdtcDNjVVZZUzJkcU4ySVNGMWRhVDA1aGMzWktRbHBFYmpkZlZWQTBZV0ZqTmtFNEdpSkJSSE55T1daVVFrZEhValJtUm1OdlVHcFhVMkZEYkZsaWFrbE9aRmsyUWxCUg,Data Analyst,Power BI
N1MzQl8zWkNnSnRHTWlpcEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0o1VDB4TWIzSTBaVjlMU0dsd1lWUnBhMkpxYzFSQmVHdG1YMUpSZVRoaVp6UmFkWE5CWlVveWFHNXNZbFkxWjJabVJIVkVSV3RFZWxSVU9XMVRZMFpvWTJsSFNVNUZibFZCZUdWbGJVVlJlVlZZYlU5U1VuWkhXV05zVmxsdkxVVXpOalJNTkZwNWF6Um1NRkE0VWtkdWVVcDVOWEIxUlZaMVZ6RnJXRzVtWDNNM1VsTVNGMWMxVDA1aGIzVjFTSFZEVlRsMU9GQnVUMkV4YVVGckdpSkJSSE55T1daVVZIcEhWRTVUY1dSRkxUTjFRVFF4WjFoSFN6Wm5NakJ5Tm1oUg,Data Analyst,Python
N1MzQl8zWkNnSnRHTWlpcEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0o1VDB4TWIzSTBaVjlMU0dsd1lWUnBhMkpxYzFSQmVHdG1YMUpSZVRoaVp6UmFkWE5CWlVveWFHNXNZbFkxWjJabVJIVkVSV3RFZWxSVU9XMVRZMFpvWTJsSFNVNUZibFZCZUdWbGJVVlJlVlZZYlU5U1VuWkhXV05zVmxsdkxVVXpOalJNTkZwNWF6Um1NRkE0VWtkdWVVcDVOWEIxUlZaMVZ6RnJXRzVtWDNNM1VsTVNGMWMxVDA1aGIzVjFTSFZEVlRsMU9GQnVUMkV4YVVGckdpSkJSSE55T1daVVZIcEhWRTVUY1dSRkxUTjFRVFF4WjFoSFN6Wm5NakJ5Tm1oUg,Data Analyst,Power BI
N1MzQl8zWkNnSnRHTWlpcEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0o1VDB4TWIzSTBaVjlMU0dsd1lWUnBhMkpxYzFSQmVHdG1YMUpSZVRoaVp6UmFkWE5CWlVveWFHNXNZbFkxWjJabVJIVkVSV3RFZWxSVU9XMVRZMFpvWTJsSFNVNUZibFZCZUdWbGJVVlJlVlZZYlU5U1VuWkhXV05zVmxsdkxVVXpOalJNTkZwNWF6Um1NRkE0VWtkdWVVcDVOWEIxUlZaMVZ6RnJXRzVtWDNNM1VsTVNGMWMxVDA1aGIzVjFTSFZEVlRsMU9GQnVUMkV4YVVGckdpSkJSSE55T1daVVZIcEhWRTVUY1dSRkxUTjFRVFF4WjFoSFN6Wm5NakJ5Tm1oUg,Data Analyst,Excel
